,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
490,2009-12-31,2021-04-30,-2.591029359369256,-2.939379007086225,3.5060700889482765,-0.38644229089957705,2851,-0.0009088142263659263,0.45106980007015085,0.1344690676249268,-0.1097158712075529,0.8680630787225767,-5.316730326738355,TYL,sp500
491,2009-12-31,2021-04-30,-1.4575075776849749,-1.8580190644801555,2.322495950684945,-0.7116724296010553,2851,-0.0005112267897877849,0.43668888109435283,0.07688187061413558,-0.11400794468220214,1.0530326875321356,-2.952773078490989,TSN,sp500
492,2009-12-31,2021-04-30,-2.9118276264307905,-2.986139828948894,1.4069219325985394,-0.48657969993337924,2851,-0.0010213355406632025,0.41248684672044894,0.09287997726715867,-0.11452251335103181,0.9063068556867839,-6.852360602498663,UDR,sp500
493,2009-12-31,2021-04-30,-0.08818332399117637,-1.0494703321542884,3.8211750441363312,-0.8975337595996611,2851,-3.0930664325210934e-05,0.47001052262364085,0.17342557125449634,-0.25157136871405283,1.1180576535759579,-0.10291387356198038,ULTA,sp500
494,2009-12-31,2021-04-30,-2.4060578903525496,-2.88519863182416,1.373442602176103,-0.6779708156271436,2851,-0.0008439347212741317,0.4415994387934058,0.09591636376475693,-0.19083671199438013,0.9625785606736497,-4.250842009565989,USB,sp500
495,2009-12-31,2021-04-30,-0.832633272494723,-1.908981941251342,3.120712065953262,-1.3194085508869138,2851,-0.000292049551909759,0.4735180638372501,0.19231961935792088,-0.16847064801928718,1.036098049992899,-0.9828254338433654,UAA,sp500
496,2016-03-23,2021-04-30,-1.2607221762879335,-1.9046895710427083,-0.07369062148754735,-1.385757523341539,1285,-0.0009811067519750454,0.4801556420233463,0.17906994301764595,-0.2522429148321899,0.87915663330199,-1.7777842652723814,UA,sp500
497,2009-12-31,2021-04-30,-2.1668143045151744,-2.4745823941642477,2.3110952682713624,-0.5582748263796782,2851,-0.0007600190475325059,0.46124166958961765,0.0884167469830736,-0.11072659274582769,0.9016781183397232,-4.222145885344068,UNP,sp500
498,2009-12-31,2021-04-30,0.8132688412271775,-1.1077912948282347,2.8103516396091157,-1.3238786011725518,2851,0.00028525739783485704,0.497720098211154,0.25066662168906717,-0.17613666569928876,1.0721764474335225,0.8510618040859328,UAL,sp500
499,2009-12-31,2021-04-30,-1.6660002479867526,-1.9670689849994063,2.9556083696575977,-0.3943469178316743,2851,-0.0005843564531696782,0.45422658716239916,0.10830175694161107,-0.10426359543898552,0.9644767743019472,-3.3867801068778713,UNH,sp500
500,2009-12-31,2021-04-30,-2.1018543313956433,-2.6833547830388724,1.546909562625749,-0.3723942246283243,2851,-0.0007372340692373354,0.43703963521571376,0.11192090664712855,-0.09324881508714936,0.9550625584070583,-4.58765123558833,UPS,sp500
501,2009-12-31,2021-04-30,0.0017197012453789226,-1.2797464417370397,4.755003019361649,-0.8796867188631654,2851,6.031922993261742e-07,0.49070501578393544,0.12753771347851342,-0.14380817854107283,1.0380156501262792,0.0021073193084299724,URI,sp500
502,2009-12-31,2021-04-30,-1.6934039991154577,-2.014393258055901,2.2085420285069257,-0.7577475460145999,2851,-0.0005939684318188207,0.46369694843914416,0.10586914657875884,-0.13408535167851435,0.9334959875310319,-3.140235207938279,UHS,sp500
503,2009-12-31,2021-04-30,-2.0846406276776155,-2.802466764735257,1.0624352974326494,-1.508428193654694,2851,-0.0007311962917143513,0.4524728165555945,0.12700316345217325,-0.15762801247597083,0.9963041189002143,-2.9727091496816014,UNM,sp500
